game_id,team_id,HoA,result,settled_in,head_coach,goals,shots,tackles,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways
2013021222,4,home,TIE,SO,Craig Berube,3,11,17,19,2,1,37.7,9,7
2013021153,8,away,WIN,REG,Michel Therrien,5,5,21,29,2,0,34.3,8,4
2013021153,9,home,LOSS,REG,Paul MacLean,2,10,34,47,4,0,65.7,7,8
2012020475,22,away,LOSS,REG,Ralph Krueger,2,6,15,4,4,1,43.8,7,7
2012020475,18,home,WIN,REG,Barry Trotz,3,6,19,8,2,0,56.2,6,6
2013020503,26,away,LOSS,REG,Darryl Sutter,1,5,30,6,3,0,56.4,3,6
2013020503,16,home,WIN,REG,Joel Quenneville,3,10,17,6,3,1,43.6,8,14
2013020224,23,away,TIE,SO,John Tortorella,2,8,25,6,3,1,56.5,0,4
2013020224,27,home,TIE,SO,Dave Tippett,2,8,44,6,3,0,43.5,1,8
2013021154,16,away,LOSS,REG,Joel Quenneville,2,9,23,11,2,1,47.5,3,6
2013021154,29,home,WIN,REG,Todd Richards,3,6,49,9,3,1,52.5,3,11
2012020242,3,away,TIE,SO,John Tortorella,2,8,38,4,4,1,45.3,10,9
2012020242,9,home,TIE,SO,Paul MacLean,2,9,36,8,2,1,54.7,11,3
2013021054,18,away,WIN,REG,Barry Trotz,4,5,15,4,2,1,52.4,2,2
2013021054,20,home,LOSS,REG,Bob Hartley,3,7,26,4,2,1,47.6,12,12
2012020186,25,away,WIN,REG,Glen Gulutzan,2,7,25,14,3,0,47.4,9,7
2012020186,22,home,LOSS,REG,Ralph Krueger,1,9,26,10,5,0,52.6,14,9
2012020383,28,away,TIE,REG,Todd McLellan,2,10,27,8,3,1,53.1,2,5
2012020383,19,home,TIE,REG,Ken Hitchcock,2,5,26,8,3,0,46.9,4,5
2013020544,24,away,TIE,REG,Bruce Boudreau,3,7,13,9,2,0,56.5,11,4
2013020544,2,home,TIE,REG,Jack Capuano,3,5,17,31,1,0,43.5,9,5
2012020016,28,away,WIN,REG,Todd McLellan,2,7,22,6,6,2,60.9,10,7
2012020016,20,home,LOSS,REG,Bob Hartley,1,8,17,12,3,1,39.1,7,7
2013020327,18,away,TIE,REG,Barry Trotz,2,7,32,4,4,2,56.6,16,12
2013020327,10,home,TIE,REG,Randy Carlyle,2,6,41,8,2,0,43.4,21,7
2013020042,30,away,LOSS,REG,Mike Yeo,2,8,14,17,4,2,44.6,5,6
2013020042,18,home,WIN,REG,Barry Trotz,3,6,25,17,4,2,55.4,8,9
2013020264,18,away,LOSS,REG,Barry Trotz,1,8,20,15,2,0,63.3,5,9
2013020264,2,home,WIN,REG,Jack Capuano,3,8,15,9,5,1,36.7,11,11
2012020226,52,away,WIN,REG,Claude Noel,2,7,24,8,1,0,49.1,3,7
2012020226,7,home,LOSS,REG,Lindy Ruff,1,7,24,4,3,0,50.9,10,8
2012020527,18,away,TIE,SO,Barry Trotz,2,6,46,8,1,0,40.3,9,8
2012020527,16,home,TIE,SO,Joel Quenneville,2,10,24,4,3,0,59.7,6,14
2012020407,9,away,LOSS,OT,Paul MacLean,2,8,17,15,3,1,53.8,6,3
2012020407,7,home,WIN,OT,Ron Rolston,3,9,14,15,3,0,46.2,9,6
2012020067,1,away,WIN,OT,Peter DeBoer,3,6,16,10,4,1,64.4,12,1
2012020067,8,home,LOSS,OT,Michel Therrien,2,8,26,8,5,1,35.6,11,6
2013020685,7,away,TIE,SO,Ted Nolan,1,7,29,4,5,1,52.4,8,9
2013020685,15,home,TIE,SO,Adam Oates,1,7,29,10,2,0,47.6,11,9
2012020718,23,away,LOSS,REG,Alain Vigneault,2,7,23,32,3,1,46.3,19,6
2012020718,22,home,WIN,REG,Ralph Krueger,5,9,24,20,4,1,53.7,13,9
2013021190,8,away,LOSS,OT,Michel Therrien,2,7,25,4,0,0,48.3,3,2
2013021190,16,home,WIN,OT,Joel Quenneville,3,7,19,0,2,0,51.7,5,2
2013021121,6,away,TIE,SO,Claude Julien,3,7,44,13,2,1,43.8,4,5
2013021121,4,home,TIE,SO,Craig Berube,3,13,43,9,4,0,56.2,7,4
2012020189,19,away,LOSS,OT,Ken Hitchcock,2,6,33,10,3,1,42.6,3,8
2012020189,17,home,WIN,OT,Mike Babcock,3,4,18,8,4,0,57.4,9,6
2013020292,4,away,TIE,SO,Craig Berube,2,8,26,8,3,1,44.4,8,3
2013020292,52,home,TIE,SO,Claude Noel,2,9,21,6,4,2,55.6,9,8
2013020693,14,away,LOSS,REG,Jon Cooper,2,7,21,12,4,1,46.6,5,2
2013020693,29,home,WIN,REG,Todd Richards,3,7,18,8,6,2,53.4,4,8
2012020716,16,away,LOSS,REG,Joel Quenneville,1,5,16,4,2,0,44.1,2,4
2012020716,19,home,WIN,REG,Ken Hitchcock,3,7,12,4,2,0,55.9,6,9
2013020398,4,away,TIE,SO,Craig Berube,2,6,21,10,3,0,49.2,6,5
2013020398,18,home,TIE,SO,Barry Trotz,2,9,16,6,5,0,50.8,13,10
2013020759,12,away,TIE,REG,Kirk Muller,3,8,16,6,3,0,49.2,6,2
2013020759,7,home,TIE,REG,Ted Nolan,3,7,29,8,2,0,50.8,7,3
2012020562,6,away,LOSS,REG,Claude Julien,1,6,23,4,1,0,48.5,12,1
2012020562,8,home,WIN,REG,Michel Therrien,2,7,25,4,1,1,51.5,10,6
2013020050,12,away,WIN,REG,Kirk Muller,3,9,28,14,5,1,45.1,5,11
2013020050,15,home,LOSS,REG,Adam Oates,2,8,26,14,5,0,54.9,5,16
2013020891,17,away,WIN,REG,Mike Babcock,4,6,8,24,4,1,46.6,8,5
2013020891,9,home,LOSS,REG,Paul MacLean,1,9,18,20,6,0,53.4,13,6
2012020268,27,away,LOSS,REG,Dave Tippett,2,7,13,8,5,1,57.1,5,10
2012020268,20,home,WIN,REG,Bob Hartley,3,7,12,12,3,0,42.9,12,10
2013020536,15,away,TIE,REG,Adam Oates,2,7,23,12,4,3,45.3,10,14
2013020536,12,home,TIE,REG,Kirk Muller,2,10,34,10,5,1,54.7,20,19
2013020095,20,away,LOSS,REG,Bob Hartley,2,8,22,17,4,0,39.5,5,5
2013020095,24,home,WIN,REG,Bruce Boudreau,3,5,21,8,2,0,60.5,8,7
2012020573,14,away,TIE,REG,Jon Cooper,2,7,21,6,2,1,47.8,9,9
2012020573,15,home,TIE,REG,Adam Oates,2,9,35,6,2,0,52.2,13,7
2013020033,24,away,WIN,REG,Bruce Boudreau,3,8,21,6,4,0,59.3,7,6
2013020033,52,home,LOSS,REG,Claude Noel,2,4,25,8,3,1,40.7,10,5
2013021069,18,away,WIN,REG,Barry Trotz,2,4,27,15,3,0,46.4,6,4
2013021069,16,home,LOSS,REG,Joel Quenneville,0,7,21,13,4,0,53.6,7,1
2012020702,29,away,WIN,REG,Todd Richards,3,8,35,18,4,2,50,5,4
2012020702,25,home,LOSS,REG,Glen Gulutzan,1,8,29,20,3,1,50,14,14
2012020102,9,away,LOSS,REG,Paul MacLean,0,8,14,8,4,0,44.4,6,11
2012020102,12,home,WIN,REG,Kirk Muller,1,8,13,8,4,0,55.6,7,12
2013020534,24,away,WIN,OT,Bruce Boudreau,3,6,19,6,4,0,60.3,5,5
2013020534,1,home,LOSS,OT,Peter DeBoer,2,5,17,8,3,1,39.7,7,12
2013020294,7,away,TIE,REG,Ted Nolan,2,8,26,27,3,1,40,5,5
2013020294,10,home,TIE,REG,Randy Carlyle,2,5,29,39,2,2,60,8,7
2013021057,17,away,WIN,REG,Mike Babcock,3,7,9,8,2,2,50,0,1
2013021057,30,home,LOSS,REG,Mike Yeo,2,7,10,6,3,1,50,1,7
2012020002,9,away,WIN,REG,Paul MacLean,2,9,21,14,2,1,44.4,8,5
2012020002,52,home,LOSS,REG,Claude Noel,1,7,29,6,6,1,55.6,19,4
2012020400,18,away,LOSS,REG,Barry Trotz,2,8,29,14,4,0,58.2,5,8
2012020400,23,home,WIN,REG,Alain Vigneault,5,5,22,18,2,0,41.8,7,7
2013020126,28,away,TIE,SO,Todd McLellan,0,6,13,4,3,0,56.2,6,1
2013020126,17,home,TIE,SO,Mike Babcock,0,6,28,6,2,0,43.8,10,9
2013020590,12,away,LOSS,REG,Kirk Muller,2,10,24,6,2,1,40.3,9,10
2013020590,10,home,WIN,REG,Randy Carlyle,3,6,35,6,2,0,59.7,15,11
2013020561,1,away,LOSS,REG,Peter DeBoer,2,3,28,8,1,0,32.1,2,2
2013020561,16,home,WIN,REG,Joel Quenneville,3,9,16,2,4,1,67.9,8,9
2013021197,1,away,TIE,SO,Peter DeBoer,1,9,37,6,2,0,42.6,7,9
2013021197,9,home,TIE,SO,Paul MacLean,1,8,28,4,3,0,57.4,10,11
2013020971,29,away,WIN,REG,Todd Richards,3,6,23,8,3,1,46.4,8,6
2013020971,25,home,LOSS,REG,Lindy Ruff,1,8,18,6,4,1,53.6,12,9
2013020823,23,away,WIN,REG,John Tortorella,3,6,25,6,2,1,50,13,6
2013020823,52,home,LOSS,REG,Paul Maurice,2,8,32,4,3,0,50,15,11
2013020306,28,away,LOSS,REG,Todd McLellan,1,6,30,2,2,0,47.9,5,5
2013020306,16,home,WIN,REG,Joel Quenneville,3,6,26,4,1,0,52.1,6,10
2013020218,2,away,LOSS,REG,Jack Capuano,2,9,21,44,5,0,51.4,3,4
2013020218,15,home,WIN,REG,Adam Oates,4,9,22,32,6,4,48.6,10,6
2012020692,16,away,WIN,REG,Joel Quenneville,2,7,17,8,2,0,47.9,4,5
2012020692,22,home,LOSS,REG,Ralph Krueger,1,5,22,4,4,0,52.1,22,6
2013020880,24,away,WIN,REG,Bruce Boudreau,3,6,25,13,3,1,42.3,6,5
2013020880,18,home,LOSS,REG,Barry Trotz,2,9,17,25,3,1,57.7,8,7
2012020384,24,away,WIN,REG,Bruce Boudreau,2,5,14,30,3,0,39,7,4
2012020384,30,home,LOSS,REG,Mike Yeo,1,7,20,13,5,1,61,3,8
2013020483,30,away,LOSS,REG,Mike Yeo,1,7,23,16,3,0,46,8,11
2013020483,28,home,WIN,REG,Todd McLellan,3,9,15,8,7,3,54,7,9
2013020542,17,away,TIE,SO,Mike Babcock,2,9,30,8,1,0,53.4,13,4
2013020542,10,home,TIE,SO,Randy Carlyle,2,5,52,2,4,1,46.6,20,4
2013020001,10,away,LOSS,REG,Randy Carlyle,2,9,25,47,7,1,52.7,5,3
2013020001,8,home,WIN,REG,Michel Therrien,3,9,21,53,4,0,47.3,10,7
2012020404,17,away,WIN,OT,Mike Babcock,3,7,11,11,5,1,59.6,2,8
2012020404,22,home,LOSS,OT,Ralph Krueger,2,8,14,15,3,0,40.4,9,6
2012020518,24,away,LOSS,OT,Bruce Boudreau,1,7,28,2,2,0,46,1,5
2012020518,29,home,WIN,OT,Todd Richards,2,4,21,4,1,0,54,7,7
2013020741,13,away,WIN,REG,Peter Horachek,3,7,15,12,3,0,48.4,5,3
2013020741,5,home,LOSS,REG,Dan Bylsma,1,9,28,12,3,0,51.6,8,1
2012020181,8,away,TIE,SO,Michel Therrien,3,8,25,17,7,1,45.8,4,5
2012020181,14,home,TIE,SO,Guy Boucher,3,6,27,21,5,1,54.2,12,4
2013021132,12,away,WIN,REG,Kirk Muller,2,7,18,6,1,1,42.4,3,1
2013021132,5,home,LOSS,REG,Dan Bylsma,1,7,24,6,1,0,57.6,13,4
2012020316,8,away,LOSS,REG,Michel Therrien,2,6,24,16,5,1,37.3,9,7
2012020316,6,home,WIN,REG,Claude Julien,3,8,30,32,2,0,62.7,13,9
2013020916,6,away,WIN,REG,Claude Julien,4,8,23,12,0,0,55.9,6,5
2013020916,3,home,LOSS,REG,Alain Vigneault,3,10,22,4,4,1,44.1,15,5
2013021157,15,away,LOSS,REG,Adam Oates,1,6,15,12,3,0,40.8,5,8
2013021157,1,home,WIN,REG,Peter DeBoer,2,7,21,8,5,0,59.2,9,5
2012020219,9,away,TIE,SO,Paul MacLean,1,7,27,34,2,0,54.1,4,6
2012020219,1,home,TIE,SO,Peter DeBoer,1,7,19,22,3,0,45.9,14,10
2013020734,25,away,LOSS,OT,Lindy Ruff,2,8,7,8,3,1,51.6,3,2
2013020734,30,home,WIN,OT,Mike Yeo,3,4,18,8,3,0,48.4,2,7
2013020087,29,away,LOSS,REG,Todd Richards,1,9,24,8,3,1,48.5,6,4
2013020087,17,home,WIN,REG,Mike Babcock,2,8,19,6,4,1,51.5,9,9
2013020051,27,away,TIE,REG,Dave Tippett,2,9,25,6,2,0,65.7,5,10
2013020051,17,home,TIE,REG,Mike Babcock,2,7,25,6,2,0,34.3,12,7
2012020063,22,away,WIN,REG,Ralph Krueger,3,5,19,14,4,2,41.7,13,4
2012020063,20,home,LOSS,REG,Bob Hartley,2,8,14,10,6,1,58.3,10,8
2013021117,24,away,WIN,REG,Bruce Boudreau,3,5,20,13,5,1,49.3,7,7
2013021117,23,home,LOSS,REG,John Tortorella,1,8,24,17,3,0,50.7,7,9
2013020792,21,away,LOSS,REG,Patrick Roy,2,5,25,8,2,1,47.3,7,5
2013020792,25,home,WIN,REG,Lindy Ruff,3,11,26,6,4,1,52.7,12,13
2013020786,52,away,WIN,REG,Paul Maurice,3,5,53,8,1,0,43.6,0,1
2013020786,16,home,LOSS,REG,Joel Quenneville,1,8,17,4,3,0,56.4,7,4
2013020656,30,away,TIE,SO,Mike Yeo,1,4,21,4,2,0,50.8,13,2
2013020656,26,home,TIE,SO,Darryl Sutter,1,10,37,4,2,0,49.2,17,5
2013020842,16,away,TIE,REG,Joel Quenneville,3,7,10,10,5,1,34.9,9,5
2013020842,26,home,TIE,REG,Darryl Sutter,3,8,36,10,5,1,65.1,21,2
2013020560,30,away,LOSS,REG,Mike Yeo,1,6,21,8,5,1,54.3,8,7
2013020560,4,home,WIN,REG,Craig Berube,2,7,29,10,4,1,45.7,6,7
2013020439,7,away,LOSS,REG,Ted Nolan,2,6,46,2,1,0,53.7,4,5
2013020439,8,home,WIN,REG,Michel Therrien,3,4,26,2,1,0,46.3,14,6
2013020767,26,away,LOSS,REG,Darryl Sutter,1,7,24,10,4,0,58.5,10,3
2013020767,24,home,WIN,REG,Bruce Boudreau,2,5,48,8,5,1,41.5,11,5
2013020538,13,away,LOSS,REG,Peter Horachek,2,5,23,19,4,0,40.6,9,6
2013020538,52,home,WIN,REG,Claude Noel,3,8,31,19,4,2,59.4,14,5
2012020291,5,away,LOSS,REG,Dan Bylsma,1,6,29,19,5,0,56.2,5,7
2012020291,12,home,WIN,REG,Kirk Muller,2,7,19,19,5,0,43.8,7,12
2013020310,24,away,LOSS,REG,Bruce Boudreau,1,7,28,6,1,0,40.8,2,5
2013020310,5,home,WIN,REG,Dan Bylsma,3,6,28,2,3,0,59.2,6,3
2012020664,7,away,TIE,REG,Ron Rolston,2,8,9,18,0,0,39.3,2,10
2012020664,5,home,TIE,REG,Dan Bylsma,2,10,17,2,3,1,60.7,2,2
2013020523,6,away,TIE,REG,Claude Julien,2,9,17,15,2,0,52.3,5,1
2013020523,7,home,TIE,REG,Ted Nolan,2,5,20,11,4,0,47.7,8,7
2013020830,18,away,TIE,SO,Barry Trotz,3,7,18,6,1,0,60,5,7
2013020830,19,home,TIE,SO,Ken Hitchcock,3,8,16,2,3,1,40,5,13
2013020796,14,away,LOSS,REG,Jon Cooper,2,10,35,6,3,0,45.6,12,4
2013020796,10,home,WIN,REG,Randy Carlyle,3,6,26,6,3,0,54.4,6,9
2013020093,9,away,LOSS,OT,Paul MacLean,2,8,27,8,3,1,44.4,4,1
2013020093,27,home,WIN,OT,Dave Tippett,3,9,33,6,4,1,55.6,5,6
2013020359,4,away,LOSS,REG,Craig Berube,1,9,25,9,4,1,49.2,3,6
2013020359,13,home,WIN,REG,Peter Horachek,3,7,21,23,2,1,50.8,2,8
2013020699,4,away,LOSS,REG,Craig Berube,2,8,8,8,6,2,47.8,4,3
2013020699,7,home,WIN,REG,Ted Nolan,3,4,26,12,4,0,52.2,6,2
2013021066,29,away,LOSS,REG,Todd Richards,0,10,26,15,6,0,56.1,5,5
2013021066,2,home,WIN,REG,Jack Capuano,2,8,27,29,4,1,43.9,6,5
2013020612,18,away,LOSS,OT,Barry Trotz,2,8,20,4,1,0,54,2,2
2013020612,6,home,WIN,OT,Claude Julien,3,6,25,2,2,0,46,9,7
2013021086,25,away,TIE,REG,Lindy Ruff,2,6,23,11,2,0,31,7,2
2013021086,16,home,TIE,REG,Joel Quenneville,2,10,17,9,3,1,69,5,2
2012020405,15,away,LOSS,REG,Adam Oates,1,8,27,19,3,0,38.5,7,1
2012020405,6,home,WIN,REG,Claude Julien,2,9,36,23,1,1,61.5,3,5
2012020025,17,away,TIE,SO,Mike Babcock,3,10,15,23,7,0,47.8,2,5
2012020025,29,home,TIE,SO,Todd Richards,3,8,23,23,7,2,52.2,4,4
2013020641,14,away,TIE,REG,Jon Cooper,3,6,24,8,1,1,47.1,14,3
2013020641,22,home,TIE,REG,Dallas Eakins,3,6,10,4,3,1,52.9,21,12
2012020058,10,away,LOSS,REG,Randy Carlyle,2,4,29,18,4,1,50.8,5,2
2012020058,3,home,WIN,REG,John Tortorella,3,10,32,18,4,0,49.2,6,5
2012020659,24,away,LOSS,REG,Bruce Boudreau,1,8,16,13,2,0,51.6,11,3
2012020659,20,home,WIN,REG,Bob Hartley,3,7,15,21,3,0,48.4,8,9
2013020748,2,away,TIE,REG,Jack Capuano,3,9,15,10,5,1,52.9,7,4
2013020748,3,home,TIE,REG,Alain Vigneault,3,8,23,10,4,1,47.1,16,7
2013020406,52,away,WIN,REG,Claude Noel,3,7,27,9,2,0,41.2,11,4
2013020406,3,home,LOSS,REG,Alain Vigneault,2,9,22,9,2,0,58.8,9,8
2013021147,20,away,WIN,REG,Bob Hartley,2,6,21,6,2,1,39,10,5
2013021147,14,home,LOSS,REG,Jon Cooper,1,8,16,4,3,0,61,13,8
2013020464,19,away,WIN,REG,Ken Hitchcock,2,5,27,10,3,1,56.9,3,7
2013020464,52,home,LOSS,REG,Claude Noel,1,5,39,8,4,1,43.1,11,4
2013020801,1,away,LOSS,REG,Peter DeBoer,0,5,13,25,4,0,52.5,2,5
2013020801,19,home,WIN,REG,Ken Hitchcock,3,6,15,35,4,1,47.5,5,7
2013020060,5,away,LOSS,REG,Dan Bylsma,3,9,23,10,3,0,63.8,2,3
2013020060,13,home,WIN,REG,Kevin Dineen,4,7,27,8,4,2,36.2,7,11
2013020242,18,away,LOSS,REG,Barry Trotz,0,10,26,15,4,0,57.4,5,4
2013020242,52,home,WIN,REG,Claude Noel,3,8,23,17,3,0,42.6,13,8
2012020620,24,away,LOSS,REG,Bruce Boudreau,1,5,40,12,1,0,36.4,13,5
2012020620,26,home,WIN,REG,Darryl Sutter,2,4,28,2,6,1,63.6,16,4
2012020187,30,away,LOSS,REG,Mike Yeo,1,6,17,6,5,1,59.7,2,6
2012020187,23,home,WIN,REG,Alain Vigneault,2,7,29,12,2,1,40.3,6,11
2013020619,4,away,LOSS,REG,Craig Berube,1,7,28,4,3,0,42.6,1,3
2013020619,21,home,WIN,REG,Patrick Roy,2,7,34,6,2,0,57.4,8,7
2013020324,29,away,WIN,OT,Todd Richards,2,4,41,0,3,0,48.1,25,8
2013020324,20,home,LOSS,OT,Bob Hartley,1,6,35,6,0,0,51.9,19,4
2012020195,27,away,LOSS,REG,Dave Tippett,0,4,14,4,4,0,65.2,5,7
2012020195,18,home,WIN,REG,Barry Trotz,3,7,19,8,2,1,34.8,9,8
2013020870,16,away,LOSS,REG,Joel Quenneville,0,7,16,12,2,0,51.9,3,6
2013020870,27,home,WIN,REG,Dave Tippett,2,6,34,6,5,2,48.1,4,11
2013020583,27,away,LOSS,OT,Dave Tippett,2,6,26,6,2,0,44.8,5,0
2013020583,24,home,WIN,OT,Bruce Boudreau,3,10,16,4,3,0,55.2,5,0
2013021039,19,away,LOSS,REG,Ken Hitchcock,0,5,36,6,3,0,44.3,1,2
2013021039,16,home,WIN,REG,Joel Quenneville,2,7,20,6,3,2,55.7,11,2
2012020608,17,away,TIE,SO,Mike Babcock,2,7,31,6,5,1,37.3,4,10
2012020608,16,home,TIE,SO,Joel Quenneville,2,7,29,10,3,0,62.7,11,13
2013020231,8,away,LOSS,REG,Michel Therrien,1,8,20,14,5,1,37.7,8,6
2013020231,9,home,WIN,REG,Paul MacLean,2,6,38,14,5,0,62.3,9,7
2013020698,28,away,TIE,SO,Todd McLellan,1,7,30,17,1,0,50,7,10
2013020698,15,home,TIE,SO,Adam Oates,1,9,26,7,1,0,50,8,8
2012020709,4,away,WIN,REG,Peter Laviolette,2,6,38,30,2,0,48.3,6,7
2012020709,9,home,LOSS,REG,Paul MacLean,1,11,33,24,5,0,51.7,8,7
2012020227,8,away,WIN,REG,Michel Therrien,3,4,21,4,1,0,51.6,7,3
2012020227,3,home,LOSS,REG,John Tortorella,1,6,37,2,2,0,48.4,9,5
2012020361,8,away,LOSS,REG,Michel Therrien,2,7,16,6,3,0,41.2,7,5
2012020361,14,home,WIN,REG,Guy Boucher,3,5,26,8,2,1,58.8,14,10
2013020873,52,away,TIE,SO,Paul Maurice,3,7,20,26,5,1,45.9,4,5
2013020873,19,home,TIE,SO,Ken Hitchcock,3,6,18,20,8,0,54.1,3,9
2012020568,20,away,LOSS,REG,Bob Hartley,2,9,15,14,5,0,59.3,6,8
2012020568,23,home,WIN,REG,Alain Vigneault,3,5,18,30,2,1,40.7,8,10
2013021204,21,away,TIE,REG,Patrick Roy,2,7,15,4,4,1,45.5,4,8
2013021204,23,home,TIE,REG,John Tortorella,2,10,20,12,0,0,54.5,8,6
2013021193,28,away,LOSS,REG,Todd McLellan,2,9,25,8,5,0,49.3,9,4
2013021193,24,home,WIN,REG,Bruce Boudreau,3,7,33,12,3,0,50.7,9,3
2013020930,2,away,WIN,OT,Jack Capuano,3,6,30,22,1,0,45.1,12,6
2013020930,52,home,LOSS,OT,Paul Maurice,2,9,33,14,5,0,54.9,11,6
2012020258,18,away,LOSS,REG,Barry Trotz,0,8,15,4,2,0,50,7,6
2012020258,17,home,WIN,REG,Mike Babcock,2,6,17,4,2,1,50,6,4
2013021134,21,away,WIN,OT,Patrick Roy,3,7,31,9,1,1,46.2,8,5
2013021134,29,home,LOSS,OT,Todd Richards,2,6,52,7,2,0,53.8,6,12
2013020395,5,away,WIN,REG,Dan Bylsma,3,5,26,8,1,1,54.1,2,5
2013020395,13,home,LOSS,REG,Peter Horachek,1,10,42,2,4,1,45.9,5,5
2012020015,5,away,WIN,REG,Dan Bylsma,4,9,21,15,5,2,42.9,5,7
2012020015,3,home,LOSS,REG,John Tortorella,3,8,30,17,4,1,57.1,7,5
2013021044,29,away,WIN,REG,Todd Richards,3,10,36,11,8,0,54.9,10,3
2013021044,8,home,LOSS,REG,Michel Therrien,2,6,17,21,3,1,45.1,17,6
2013021068,10,away,LOSS,REG,Randy Carlyle,2,5,22,4,4,1,52.5,5,4
2013021068,1,home,WIN,REG,Peter DeBoer,3,6,23,8,2,0,47.5,10,10
2012020288,9,away,LOSS,OT,Paul MacLean,1,7,16,6,5,1,35.1,13,4
2012020288,6,home,WIN,OT,Claude Julien,2,11,30,10,3,0,64.9,10,8
2012020297,30,away,LOSS,REG,Mike Yeo,2,5,15,15,5,1,39.7,4,4
2012020297,27,home,WIN,REG,Dave Tippett,3,7,36,17,3,0,60.3,4,1
2013020371,4,away,TIE,REG,Craig Berube,2,5,30,27,2,1,43.9,8,7
2013020371,14,home,TIE,REG,Jon Cooper,2,8,19,13,4,1,56.1,8,7
2012020393,15,away,WIN,REG,Adam Oates,3,6,31,10,3,1,43.3,5,6
2012020393,12,home,LOSS,REG,Kirk Muller,2,9,26,8,4,0,56.7,10,10
2013020338,13,away,TIE,SO,Peter Horachek,3,6,22,9,4,0,58.6,18,3
2013020338,20,home,TIE,SO,Bob Hartley,3,6,25,13,2,1,41.4,21,10
2013020604,7,away,LOSS,REG,Ted Nolan,0,6,17,16,4,0,45.6,9,3
2013020604,52,home,WIN,REG,Claude Noel,3,6,28,8,3,0,54.4,13,2
2012020215,20,away,LOSS,REG,Bob Hartley,2,6,28,11,5,1,50,6,5
2012020215,25,home,WIN,REG,Glen Gulutzan,3,7,25,15,3,0,50,7,2
2012020710,12,away,LOSS,REG,Kirk Muller,3,7,23,6,4,0,39.7,3,2
2012020710,5,home,WIN,REG,Dan Bylsma,6,8,18,8,3,2,60.3,5,5
2012020139,24,away,WIN,REG,Bruce Boudreau,3,5,7,9,3,1,42.9,3,8
2012020139,21,home,LOSS,REG,Joe Sacco,0,7,31,25,1,0,57.1,13,14
2013021205,16,away,LOSS,REG,Joel Quenneville,0,8,7,6,3,0,38.6,7,4
2013021205,15,home,WIN,REG,Adam Oates,2,6,14,6,3,1,61.4,3,15
2012020124,25,away,WIN,REG,Glen Gulutzan,3,6,10,10,5,0,42.4,3,14
2012020124,21,home,LOSS,REG,Joe Sacco,2,7,24,10,5,1,57.6,9,9
2012020302,9,away,LOSS,REG,Paul MacLean,1,8,25,30,5,0,48.4,8,5
2012020302,4,home,WIN,REG,Peter Laviolette,2,10,34,28,5,0,51.6,9,6
2013021136,4,away,TIE,SO,Craig Berube,0,7,25,8,2,0,38.2,3,7
2013021136,19,home,TIE,SO,Ken Hitchcock,0,7,26,6,3,0,61.8,4,11
2013021100,23,away,LOSS,OT,John Tortorella,2,7,21,11,5,1,50.8,5,15
2013021100,21,home,WIN,OT,Patrick Roy,3,7,32,15,3,0,49.2,9,10
2013020594,24,away,LOSS,REG,Bruce Boudreau,1,7,25,4,1,0,36.5,6,5
2013020594,28,home,WIN,REG,Todd McLellan,3,5,20,2,2,0,63.5,9,13
2013021179,24,away,WIN,REG,Bruce Boudreau,3,5,17,10,1,0,45.1,4,7
2013021179,23,home,LOSS,REG,John Tortorella,0,4,22,6,3,0,54.9,10,10
2012020062,26,away,TIE,REG,Darryl Sutter,2,7,33,22,4,0,57.1,2,4
2012020062,27,home,TIE,REG,Dave Tippett,2,8,35,18,6,1,42.9,7,6
2012020507,2,away,LOSS,REG,Jack Capuano,0,8,12,4,4,0,36.1,0,2
2012020507,5,home,WIN,REG,Dan Bylsma,2,6,30,21,2,0,63.9,4,5
2012020687,20,away,WIN,REG,Bob Hartley,3,4,26,18,1,0,48.1,12,7
2012020687,18,home,LOSS,REG,Barry Trotz,2,8,14,4,3,1,51.9,11,11
2013020843,4,away,WIN,REG,Craig Berube,3,7,22,10,2,1,46.3,11,10
2013020843,28,home,LOSS,REG,Todd McLellan,2,5,21,4,5,1,53.7,27,11
2013020352,1,away,LOSS,REG,Peter DeBoer,1,4,22,6,1,1,51.9,17,9
2013020352,28,home,WIN,REG,Todd McLellan,2,7,21,2,3,0,48.1,27,4
2012020294,16,away,WIN,REG,Joel Quenneville,3,5,14,10,1,0,46.6,1,6
2012020294,19,home,LOSS,REG,Ken Hitchcock,0,5,34,4,4,0,53.4,9,5
2013020966,19,away,TIE,SO,Ken Hitchcock,2,5,19,11,2,1,55.6,3,6
2013020966,30,home,TIE,SO,Mike Yeo,2,4,18,9,3,0,44.4,3,8
2013021145,29,away,WIN,REG,Todd Richards,2,6,37,8,4,1,39.3,6,6
2013021145,4,home,LOSS,REG,Craig Berube,0,9,34,8,4,0,60.7,8,3
2013020502,20,away,TIE,SO,Bob Hartley,3,5,30,15,5,1,41.8,5,5
2013020502,3,home,TIE,SO,Alain Vigneault,3,8,23,17,4,0,58.2,13,2
2013020658,3,away,WIN,REG,Alain Vigneault,3,8,27,6,2,1,44.8,10,10
2013020658,16,home,LOSS,REG,Joel Quenneville,2,9,10,4,3,1,55.2,14,12
2013020678,9,away,TIE,SO,Paul MacLean,1,5,24,11,1,0,49.1,5,10
2013020678,18,home,TIE,SO,Barry Trotz,1,8,24,9,2,0,50.9,13,13
